Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1057,12,T:System.Windows.Forms.Button,,,,,"btnPlusHeight.Text = ""+"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1057,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"btnPlusHeight.Text = ""+"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1056,12,T:System.Windows.Forms.Button,,,,,btnPlusHeight.TabIndex = 88;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1056,12,P:System.Windows.Forms.Control.TabIndex,,,,,btnPlusHeight.TabIndex = 88;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1055,12,T:System.Windows.Forms.Button,,,,,"btnPlusHeight.Size = new Size(25, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1055,12,P:System.Windows.Forms.Control.Size,,,,,"btnPlusHeight.Size = new Size(25, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1054,12,T:System.Windows.Forms.Button,,,,,"btnPlusHeight.Name = ""btnPlusHeight"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1054,12,P:System.Windows.Forms.Control.Name,,,,,"btnPlusHeight.Name = ""btnPlusHeight"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1053,12,T:System.Windows.Forms.Button,,,,,"btnPlusHeight.Location = new Point(144, 72);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1053,12,P:System.Windows.Forms.Control.Location,,,,,"btnPlusHeight.Location = new Point(144, 72);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1052,12,T:System.Windows.Forms.Button,,,,,btnPlusHeight.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1052,12,P:System.Windows.Forms.Control.Enabled,,,,,btnPlusHeight.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1048,12,T:System.Windows.Forms.Button,,,,,btnMinusWidth.Click += btnMinusWidth_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1048,12,E:System.Windows.Forms.Control.Click,,,,,btnMinusWidth.Click += btnMinusWidth_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1047,12,T:System.Windows.Forms.Button,,,,,btnMinusWidth.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1047,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,btnMinusWidth.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1046,12,T:System.Windows.Forms.Button,,,,,"btnMinusWidth.Text = ""-"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1046,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"btnMinusWidth.Text = ""-"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1045,12,T:System.Windows.Forms.Button,,,,,btnMinusWidth.TabIndex = 87;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1045,12,P:System.Windows.Forms.Control.TabIndex,,,,,btnMinusWidth.TabIndex = 87;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1044,12,T:System.Windows.Forms.Button,,,,,"btnMinusWidth.Size = new Size(25, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1044,12,P:System.Windows.Forms.Control.Size,,,,,"btnMinusWidth.Size = new Size(25, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1043,12,T:System.Windows.Forms.Button,,,,,"btnMinusWidth.Name = ""btnMinusWidth"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1043,12,P:System.Windows.Forms.Control.Name,,,,,"btnMinusWidth.Name = ""btnMinusWidth"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1042,12,T:System.Windows.Forms.Button,,,,,"btnMinusWidth.Location = new Point(66, 72);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1042,12,P:System.Windows.Forms.Control.Location,,,,,"btnMinusWidth.Location = new Point(66, 72);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,T:System.Drawing.FontStyle,,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,T:System.Drawing.FontStyle,,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,F:System.Drawing.FontStyle.Bold,,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,T:System.Drawing.Font,,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,T:System.Windows.Forms.Button,,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,T:System.Drawing.Font,,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1041,12,P:System.Windows.Forms.Control.Font,,,,,"btnMinusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1040,12,T:System.Windows.Forms.Button,,,,,btnMinusWidth.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1040,12,P:System.Windows.Forms.Control.Enabled,,,,,btnMinusWidth.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1036,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth.Click += btnPlusWidth_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1036,12,E:System.Windows.Forms.Control.Click,,,,,btnPlusWidth.Click += btnPlusWidth_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1035,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1035,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,btnPlusWidth.UseVisualStyleBackColor = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1034,12,T:System.Drawing.ContentAlignment,,,,,btnPlusWidth.TextAlign = ContentAlignment.TopCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1034,12,T:System.Drawing.ContentAlignment,,,,,btnPlusWidth.TextAlign = ContentAlignment.TopCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1034,12,F:System.Drawing.ContentAlignment.TopCenter,,,,,btnPlusWidth.TextAlign = ContentAlignment.TopCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1034,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth.TextAlign = ContentAlignment.TopCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1034,12,T:System.Drawing.ContentAlignment,,,,,btnPlusWidth.TextAlign = ContentAlignment.TopCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1034,12,P:System.Windows.Forms.ButtonBase.TextAlign,,,,,btnPlusWidth.TextAlign = ContentAlignment.TopCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1033,12,T:System.Windows.Forms.Button,,,,,"btnPlusWidth.Text = ""+"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1033,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"btnPlusWidth.Text = ""+"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1032,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth.TabIndex = 86;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1032,12,P:System.Windows.Forms.Control.TabIndex,,,,,btnPlusWidth.TabIndex = 86;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1031,12,T:System.Windows.Forms.Button,,,,,"btnPlusWidth.Size = new Size(25, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1031,12,P:System.Windows.Forms.Control.Size,,,,,"btnPlusWidth.Size = new Size(25, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1030,12,T:System.Windows.Forms.Button,,,,,"btnPlusWidth.Name = ""btnPlusWidth"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1030,12,P:System.Windows.Forms.Control.Name,,,,,"btnPlusWidth.Name = ""btnPlusWidth"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1029,12,T:System.Windows.Forms.Button,,,,,"btnPlusWidth.Location = new Point(42, 72);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1029,12,P:System.Windows.Forms.Control.Location,,,,,"btnPlusWidth.Location = new Point(42, 72);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1028,12,T:System.Drawing.ContentAlignment,,,,,btnPlusWidth.ImageAlign = ContentAlignment.TopCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1028,12,T:System.Drawing.ContentAlignment,,,,,btnPlusWidth.ImageAlign = ContentAlignment.TopCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1028,12,F:System.Drawing.ContentAlignment.TopCenter,,,,,btnPlusWidth.ImageAlign = ContentAlignment.TopCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1028,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth.ImageAlign = ContentAlignment.TopCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1028,12,T:System.Drawing.ContentAlignment,,,,,btnPlusWidth.ImageAlign = ContentAlignment.TopCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1028,12,P:System.Windows.Forms.ButtonBase.ImageAlign,,,,,btnPlusWidth.ImageAlign = ContentAlignment.TopCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,T:System.Drawing.FontStyle,,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,T:System.Drawing.FontStyle,,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,F:System.Drawing.FontStyle.Bold,,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,T:System.Drawing.Font,,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,T:System.Windows.Forms.Button,,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,T:System.Drawing.Font,,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1027,12,P:System.Windows.Forms.Control.Font,,,,,"btnPlusWidth.Font = new Font(""Segoe UI"", 9F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1026,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1026,12,P:System.Windows.Forms.Control.Enabled,,,,,btnPlusWidth.Enabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1022,12,T:System.Windows.Forms.Button,,,,,btnRight.Click += btnRigth_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1022,12,E:System.Windows.Forms.Control.Click,,,,,btnRight.Click += btnRigth_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1021,12,T:System.Windows.Forms.Button,,,,,btnRight.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,1021,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,btnRight.UseVisualStyleBackColor = true;
